사업장명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,사업장면적,전화번호,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
지에스25대정한신점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 에듀시티로 102. 상가동 1층 110호,제주특별자치도 서귀포시 대정읍 보성리 2417 상가동 1층 110호,33.2869164,126.2804074,6.6,064-792-2589,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
나무,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 신평로70번길 12-16,제주특별자치도 서귀포시 대정읍 신평리 420-3,33.2641576,126.2555669,75,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
애플망고1947,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 신평로 32,제주특별자치도 서귀포시 대정읍 신평리 452-1,33.26637563,126.2574873,99.2,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
차뜨락,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 신영로36번길 71,제주특별자치도 서귀포시 대정읍 하모리 1082-9,33.2208504,126.2490694,59.5,064-792-4701,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
배떡모슬포점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 신영로36번길 69-6,제주특별자치도 서귀포시 대정읍 하모리 1082-11,33.2208215,126.2487586,29.07,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
이반다방,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 신영로 98. 지1층,제주특별자치도 서귀포시 대정읍 하모리 841-6 지1층,33.220741,126.2533504,96.11,064-794-2711,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
모슬포영다방,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 신영로 81,제주특별자치도 서귀포시 대정읍 하모리 940-4,33.2207577,126.2515582,85.68,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
꼼비노,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 신영로 78,제주특별자치도 서귀포시 대정읍 하모리 1050-14,33.22049898,126.2512375,24.58,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
오우야에스프레소,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 신영로 75,제주특별자치도 서귀포시 대정읍 하모리 1048-1,33.22087399,126.2509095,53.49,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
제주설심당모슬포점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 신영로 73,제주특별자치도 서귀포시 대정읍 하모리 1048-4,33.2208877,126.250764,142.05,064-792-4207,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
나비정원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 신영로 60-7,제주특별자치도 서귀포시 대정읍 하모리 1068-7,33.2203925,126.2493737,53.45,064-792-2688,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
문피시카페,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 신영로 59. 2층,제주특별자치도 서귀포시 대정읍 하모리 1070-11 24시뼈다귀탕,33.2208888,126.2494446,5.35,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
GS25대정하모점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 신영로 26,제주특별자치도 서귀포시 대정읍 하모리 1170-3,33.2233658,126.2474928,6.6,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
줌마김밥,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 신영로 127-2,제주특별자치도 서귀포시 대정읍 하모리 856-6,33.2233284,126.2547465,39.14,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
신전떡볶이대정점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 신영로 124-1,제주특별자치도 서귀포시 대정읍 하모리 820-2,33.2229054,126.2548588,51.73,064-792-7773,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
제주흑돈만두대정점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 신영로 117,제주특별자치도 서귀포시 대정읍 하모리 852-14,33.2224146,126.2542909,40,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
몽이분식,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 신영로 105-2,제주특별자치도 서귀포시 대정읍 하모리 848-8,33.2215464,126.2537918,9.7,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
지에스25모슬포타운,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 신영로 104. 1층,제주특별자치도 서귀포시 대정읍 하모리 844 1층,33.2211955,126.2539687,6.6,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
컴포즈커피서귀포대정점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 신영로 102,제주특별자치도 서귀포시 대정읍 하모리 841-7,33.2210778,126.2538839,74.55,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
오젠,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 송악관광로177번길 253,제주특별자치도 서귀포시 대정읍 상모리 6-6,33.2135888,126.2929797,44.2,064-792-4088,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
메가엠지씨커피제주송악산점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 송악관광로 421-1,제주특별자치도 서귀포시 대정읍 상모리 131,33.2077708,126.2908879,157.7,064-794-2859,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
하늘꽃,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 송악관광로 317,제주특별자치도 서귀포시 대정읍 상모리 1450-1,33.2131655,126.2819995,135,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
늘웃,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 송악관광로 218-25,제주특별자치도 서귀포시 대정읍 상모리 1983-1,33.2148634,126.2731887,38.25,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
루페이퍼,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 서삼중로 217,제주특별자치도 서귀포시 대정읍 신도리 1414-3,33.2772194,126.1917831,49.59,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
이더리,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 상모이교로39번길 5,제주특별자치도 서귀포시 대정읍 상모리 2538-6,33.2278674,126.2690658,77.98,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
세븐일레븐서귀포상모로점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 상모로274번길 2,제주특별자치도 서귀포시 대정읍 상모리 3790,33.2235493,126.2600847,6.6,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
씨유서귀대정상모점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 상모로273번길 42 (아이진 베라빌),제주특별자치도 서귀포시 대정읍 상모리 4095-4,33.2200163,126.2587951,6.6,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
치치퐁,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 영서중로13번길 10,제주특별자치도 서귀포시 대정읍 하모리 822-6,33.22195319,126.254926,25,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
스타다방,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 상모로 319,제주특별자치도 서귀포시 대정읍 하모리 816-1,33.2223943,126.2553432,48.58,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
우리동네만화카페,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 상모로 309-2. 2층 201호 (건영빌딩),제주특별자치도 서귀포시 대정읍 상모리 3961 2층 201호,33.2226979,126.2564232,21.74,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
진다방,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 상모로 294,제주특별자치도 서귀포시 대정읍 상모리 3978-1,33.2232471,126.2577373,64.99,064-794-1031,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
지에스(GS)25대정상모점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 상모로 290,제주특별자치도 서귀포시 대정읍 상모리 3984,33.2234131,126.2583615,6.6,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
씨유서귀상모교차로점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 상모로 222,제주특별자치도 서귀포시 대정읍 상모리 3202-1,33.2250309,126.2650909,6.6,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
우포토시네마,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 상모로 216-2,제주특별자치도 서귀포시 대정읍 상모리 2625-5,33.2253063,126.2659807,72,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
더벤티모슬포점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 상모대서로 6. 1층,제주특별자치도 서귀포시 대정읍 상모리 3935-1 1층,33.2240917,126.2558106,49,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
씨유모슬포점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 상모대서로 25,제주특별자치도 서귀포시 대정읍 상모리 3854-8,33.2254124,126.2567972,9,064-794-5077,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
꼬꼬망스,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 상모대서로 21,제주특별자치도 서귀포시 대정읍 상모리 3854-6,33.2252419,126.2566698,16.53,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
세븐일레븐서귀포대정상모점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 비행장로 35,제주특별자치도 서귀포시 대정읍 상모리 4133-7,33.2196813,126.2569941,6.6,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
유복현식공간,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 보성하로19번길 20,제주특별자치도 서귀포시 대정읍 보성리 1774-1,33.2478157,126.2760825,131.2,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
청옥헌,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 보성하로 4-25,제주특별자치도 서귀포시 대정읍 보성리 1819-3,33.2494154,126.2720607,60,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
벨진밧별관,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 보성구억로 220-1,제주특별자치도 서귀포시 대정읍 안성리 2014-3,33.2702841,126.2791871,46.28,064-794-0121,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
벨진밧,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 보성구억로 220-1,제주특별자치도 서귀포시 대정읍 안성리 2014-3,33.2702841,126.2791871,102.73,064-794-0121,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
무해,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 보성구억로 217. 106동 1층 103호 (빌리지 더휴),제주특별자치도 서귀포시 대정읍 보성리 2547 빌리지 더휴,33.2706013,126.2779763,47.9,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
이든모아휴게점,제주특별자치도,서귀포시,,제주특별자치도 서귀포시 대정읍 하모리 646-20 2호,33.2100694,126.2584394,30,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
제주포슬,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 무영로228번길 17-7,제주특별자치도 서귀포시 대정읍 무릉리 940-4,33.2811372,126.2235508,51.46,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
